0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
132.70130251280966,149.69092888951775,157.2936177982252,163.0434886922167,169.21373838529036,177.12772280279233,189.5408549602477,206.35366012677127,222.39159961485078,232.04868314147637,234.46364866557312,232.56860018049397,226.8312386695192,218.69909464300363,212.8798827386827,210.23989702791593,208.44589460441952,207.58869113769092,205.07509753003922,198.18048523404067,188.52352283819494,181.83886545267413,181.46269591083237,183.7378153261564,187.04988529717392,188.37341942082932,189.18455711305683,187.94803859534963,185.12189207534647,182.64416865655525,161.56863966841806,122.48380333489139,122.84861327892663,125.85198347823041,125.7760106636049,123.67722536266811,120.63166086228739,120.28193965488092,122.51316461119117,125.89775498760616,128.4500345423757,132.67361917962216,138.52840876963322,144.33164807951508,149.48373062627368,147.85228651100368,150.15815426662792,148.43128055900777,150.13579155805232,152.0935735945367,155.1604997617871,161.7068207487567,168.83114813665756,176.31679293051585,180.22736834118444,185.00754199775827,188.96531157986584,194.80886059041126,200.2181046775636,206.42596460688577,211.28985464435328,215.30816382103453,218.7174886544379,220.82170463799062,223.4363414233277,225.01350422980704,226.65958111207937,228.0413171124805,225.51807804811676,228.15906520285992,231.91863026043183,230.2326112987963,232.67506437497929,234.88174315125462,241.25945847572473,246.67892170007121,252.4013373712242,260.2854799419811,265.4291557179536,271.48804245436327,274.277621649279,278.0900696848373,283.4898967492065,288.72200205448405,294.6009281969773,299.62398385645844,303.77268964863134,306.6941597061436,308.5844998816843,312.76849827870177,317.4309594819295,321.0306534895233,324.0886016731103,326.5804826539948,327.22343902553587,328.2999766448836,330.37676037619315,330.8534908550376,332.1739742178204,330.8548424132649,330.78759537412446,329.74123392562905,323.2330349142382,323.4347917220233,319.6814027193808,314.6945040818119,309.76963654780457,305.247198577585,295.69645265157976,291.3045103803931,279.9523725763936,259.0719875819821,252.93885255983707,237.780232917472,228.6073660282828,220.38472276856996,208.29615422988928,197.28547936087938,189.8259183066225,182.3555715226531,171.8210693449973,155.3754320575828,147.26125287450603,147.1369423202577,140.4638874079961,130.42587343674376,129.0619459887607,129.2790885382526,121.70437693777426,121.33099002847197,112.49022178276395,112.68917765286442,106.29192085013287,104.2982265250568,104.2115333950476,91.9876798779955,89.15798611469557,84.61765863681502,75.38048785039233,75.75605123422687,71.99854036978729,71.36605763983084,70.13697514440496,70.00399376718924,59.43986904879562,52.87014989766639,52.683012236032376,52.586153203969026,52.929836730529615,52.70373774998234
35.01887949304449,38.88060311700382,36.73467939900644,36.98297025167518,37.09708182818055,38.588944740531026,40.67225652075445,40.144536307191935,38.44300130717992,38.727364179179325,40.77827456948215,43.22288155215391,43.172196935324806,42.52026993031761,42.34032227157497,42.67960470028912,43.16187420591759,44.662104872622436,45.35785387644554,46.69819626072905,47.98616591486867,48.17579115597628,49.57643561530483,51.70695095888008,54.59902723703486,57.396461873014125,60.50211538309227,62.072780672104635,62.35522505844902,61.720557728874226,63.471391508762046,63.12314118659721,61.37717356225782,60.3455765672504,59.75930198012753,58.860253751602706,58.11870125700466,57.618212012903605,56.89718178000466,56.64291125515191,57.45196602771798,57.32289028916341,57.412592014619825,58.96730403521009,61.35579930098397,64.35291229281222,67.1333614541351,68.43758507187405,67.3883603952088,64.93210542850113,61.98154650972723,59.489936444989524,58.45495998878273,58.47616103769987,59.40312828319783,60.0963735495723,61.72206369096999,62.887508023930884,62.50623374307096,62.62379144444916,63.4192286908199,64.27732013528276,63.92334486858668,61.994015079895576,61.19839599087714,61.65189475078914,62.69888699710089,62.839402373365346,62.91615174143078,63.547402871388584,64.42227453763232,64.32736939261662,63.52633305507067,62.09977206819902,61.436904092109216,59.81363581236479,58.75225229825471,57.85351706111745,56.103694296084676,54.89225261176077,53.68391168568369,52.36297283828996,50.487202936840085,48.825294757990434,46.406329804224654,43.93902422651638,42.57507749563246,42.88424774033643,43.06473251675266,41.852931227438916,40.30554750638908,38.408507396700706,36.018984391539824,35.50375937961555,35.20731208726362,35.39542100600159,34.47154425451006,32.01544121479017,30.86984077633144,32.64028749517538,34.093923322067305,34.03904308556767,32.13180728103212,29.822035053390042,28.347326234430763,27.885201570347615,28.718400279805245,29.247561089098678,29.234864935933526,28.540398946786535,27.659096498936204,26.511746218411634,25.928676710511805,25.414038048630267,24.389713914639696,22.77648083161632,22.510850636130623,22.18933021990243,21.01424501089359,19.04390403886981,18.824275167838515,19.54127828623876,19.396893972324946,19.42491373700655,18.94969824393872,17.557327599589087,17.720194831689106,17.12528694620587,16.784784009709448,15.7629654613663,14.117835779119233,13.93676737844162,13.152402769584102,14.133770463350924,14.893911902484,13.40658170546385,13.682359529987117,14.307389286773185,14.431118324194719,13.70798879921719,12.503915685445783,12.29916291564544,11.241848347543895,10.057397709166697,10.350581152167479,9.72274372297721,9.730945109831163,10.27447641074576,9.785064185941462,9.921035118810218
20.588919758526632,24.030473450043544,23.865877640866312,22.002071969685364,21.160189964293096,21.641809150445944,23.89173624244434,28.43815523171073,32.319212166894964,33.389794252761625,32.95314567302616,30.564964018760328,27.780846957005874,24.956133176619915,23.5229328275514,23.769885408130452,23.64619872862127,25.408870127288008,26.45884555932181,25.694309266512942,25.306467069143277,25.055427783745778,24.472459682627758,26.419719715847997,27.9901719721192,30.245159492656082,32.0994768022598,33.74823936091573,34.97749364339964,35.467207185705576,34.206994385547866,33.07333510216598,33.66432476557937,37.28808361946113,39.694161418354966,40.47516297941882,42.2910074520407,43.5910312241017,43.232316185755096,41.91114533358716,41.195058750016834,41.05199869159999,41.84470664207789,41.689478759428106,43.28128590756661,43.83513186543862,42.843433726864276,43.025134375484775,41.64790820431279,40.40903844914226,39.91274351634136,39.88561048499436,38.99156095161682,38.80581603996859,39.31620144674369,39.645437454952564,39.17738296306802,38.89547013967772,39.369503066080995,39.423054370090185,38.23747633854487,35.36876382836237,34.15015656871886,34.981601270206056,34.71970057698833,32.99909266469853,32.37160079471514,32.908715364615,32.484798025091834,31.99780821948948,31.29602982903686,30.073431509986406,29.33445153792136,29.424912464697076,29.397677755033506,28.377260050992586,27.838419815554214,28.213220279513212,29.370825986485784,29.13975683796258,27.672395184121687,26.411438207569056,25.663060884899537,25.196797201273842,24.07201468133297,22.608242911353816,21.34151985765288,20.29049398143159,18.664526509272775,17.167261738092645,16.3178173668911,15.146406000798098,15.252502473613948,15.991718041159656,15.821122339007212,14.846855212171455,14.54080619475517,13.996701437841331,12.905274719258081,13.563304017074428,14.71259944986496,14.306222988160638,14.359176041963712,13.497874512996093,13.871426488137494,13.053193404592564,11.663507299068545,10.355562102991044,10.126643489748641,10.005511746111242,10.098679069412274,9.949008317450724,9.805771080079353,8.895564905264127,9.111811277438898,9.153875319104374,8.691034505686458,7.9782615685534735,7.7257222334119025,8.310050251847139,8.156970975104665,9.522156297179091,9.766365429439448,8.308638083760352,8.145196833540421,8.282097850242641,8.443989385553593,7.690931908377921,5.3211498077608566,4.796931177802767,4.952206539918938,5.548962368452033,6.36413894297809,7.431781086723802,7.2767988039968285,6.811777002997413,6.087962311118098,5.727615450509487,5.478843634792216,6.368553343600337,6.27454794946694,5.781805546458345,5.579753879167077,5.435672834170882,4.682165202921826,4.55539862705092,5.321935775535384,4.505881814864582,5.260909306835178,6.653025191201334
12.338550239723698,13.782854627852448,15.645723283543708,15.47574227329706,14.407824840274978,13.630074580454597,14.196779382221687,15.634604315363013,17.59813723222732,21.024592420411615,24.892162518064854,27.07158002651343,28.162095753484596,28.449268484928893,29.489240451859917,31.822006077418536,34.1334757378738,35.538326623444924,35.317570645250434,33.576460500773564,31.01553124995861,29.642143896977117,28.939521417602297,30.178315713017415,30.901466650760607,30.14052463079322,28.15354322504574,26.458994640962867,26.49112499189212,28.42533629799089,32.882486039036344,36.9082361897248,39.205440103964044,41.59703546221542,43.19413087753153,43.47223311003019,41.7845396489581,39.730203429899085,38.99401702853289,38.71667374204575,38.47539626953355,37.471719675470034,37.507977270105606,36.74702371078255,36.085109913460826,35.36745732937294,34.31078705978227,34.06648086240188,34.80087543091421,36.460039313635484,37.797399879398824,37.652078080755416,36.921956790669135,36.12314789856717,35.40411357246834,35.07144428145142,34.90930192400744,33.939695234890365,32.43961704710075,31.424669939212524,29.782897964202355,27.517888491743808,26.511063181837446,26.556881772810808,26.360761887041242,26.257078484350988,26.270365673276462,25.881224632177105,25.745055793980608,25.715762375417622,25.13260729721384,23.732027651176573,23.44570166950323,23.58589164576805,23.515868272369467,22.358932727754926,21.619685854776968,21.629135226228048,21.464673561320826,20.60795800035245,19.69546006311014,18.862018314187164,17.7352095202735,16.703590109844104,16.42202621812299,15.997360508645091,15.96573181901341,15.790063320575939,15.198883313845377,14.774348538726931,13.842027351904745,13.775370932491864,13.626539037208316,12.772764518672368,12.177372432915172,12.639173036279852,12.819942718272513,12.842782497676192,12.54689206243101,11.72392543254921,11.323959936904084,11.212593283868356,10.471129852172664,9.786918861158599,8.726264517450993,8.626114448058539,9.160758072632433,9.383942938053027,8.938325925176201,8.442085524900687,7.840037329298631,8.150493334883523,8.533778070644853,8.504546760466468,8.224346619523812,8.899511130989364,9.625819062875959,9.746745960877638,9.313466722709597,9.000473752736081,7.84304751685106,6.618309997581124,5.754617497293569,5.377050014093948,5.625859292938691,5.078127817671101,4.426630278209741,4.268712679863783,4.471713157567112,4.153804437344969,4.068033273749635,5.139226894581176,5.613683706878214,5.269928718444958,4.65635904768688,3.4397574360868783,3.8068218589266962,3.9965230344629945,4.087232977669535,3.355105010291795,4.293391252758991,3.9264913241419728,2.6802870573462467,2.5310491080000377,2.6245454730085784,4.513278102951487,5.746205236789248,5.335067275039253,4.844428706788726,3.7740627883085596
10.331806631099907,13.373865065801999,14.395587645896562,13.33476424017928,11.88419408916281,10.814183212927441,11.230634260325433,14.109201120527244,18.881904601380512,24.04142707543787,28.94338119939483,32.442457962265316,34.16304360592534,34.32228402115906,33.35652071861582,30.999370110874683,28.765750496070194,27.519700704464732,27.099704448951858,27.63851286576625,27.669131134839255,27.573367283894292,26.75464559907087,25.425696000799014,24.837314066282925,25.287488601698826,25.77469560347354,25.321617014491434,25.048830995649183,24.564043462083426,24.27882612169827,23.98550262983394,22.998728646278643,26.10426931899582,31.245791827130855,33.78295086799913,34.581498117783774,33.340665425038246,31.522084771231434,30.766023298513,30.113338431649165,29.10270777044896,28.451183800660324,29.126910109467417,29.564412923477406,30.00440195452693,30.18655872442564,30.01976771795519,29.936559884934574,29.985816374498125,30.592955649884022,30.75680236560996,30.078155906218523,28.761893955102323,27.82041044030789,27.227374629968747,26.78539261114832,26.21250996921273,25.510045176610927,24.668369443381934,23.97687464871682,23.46296468977376,22.835572030290983,23.293088102247278,23.232745393768727,23.713662907346862,24.170927525228567,23.728036995408708,22.55992608916328,22.096021746146633,21.95903573607294,21.67366834137383,20.994139453881377,21.46323648206388,22.44505778038707,22.698967483788973,24.052874034019077,23.425747885204228,22.24404698579215,20.722205800199905,19.18482577466378,17.96798438779681,16.914860583808792,15.863985720220372,15.277176845112054,14.56054146051481,13.40513534524907,12.239443323693743,12.018358846448834,12.251725557064772,12.4582810833952,12.336460750145285,11.547906704930053,10.692701708232404,10.611557765255643,11.106168689204054,12.000313321371365,12.63167290028381,12.673667472643924,12.269006567040819,11.342277082250947,10.675779754147692,10.59030575105867,9.724988488169949,8.708412046012054,8.352144837368371,8.213683177097947,8.182170783482551,7.582813943584969,7.1739936790138765,6.767456277630403,5.890330718408555,5.2945303685185525,5.096768356767564,4.80695139539181,4.942257949907797,5.274280869047682,5.365944408719879,5.495957510934886,5.649418096245247,5.529404477919868,5.319035184173153,4.6575921166231025,4.399311139715911,4.117880571993762,3.8321411193894823,4.370613473802513,4.595145616795807,4.471803918561615,4.620037690291766,3.63958385878738,2.837080533044466,2.6071155937016433,3.4556369480317737,3.8607344860934365,3.601653272164749,3.2217689688786386,3.3022247549308217,4.5334211244129605,5.573018831250685,5.678014806971873,5.371985137928743,4.749670629557232,4.196747773496035,3.587610371205698,2.966873271608475,2.1061518424892096,1.4652701575812916,1.5568093855390857,1.53752678786603
10.169859531989161,10.527548839123874,10.264754245460773,10.052724451642208,9.435896664766242,10.171707845337394,13.006961101631076,16.482916580425368,19.731536639353386,22.06945262305846,23.015545563232894,24.07450374126284,24.34225134023471,23.881539177432245,23.762254578408978,23.68672023684922,23.118664757364943,22.558866286023562,21.88855415029253,21.402663213167262,20.80799837830951,19.686536905370325,18.665616981220438,17.741087698948274,17.539247824076373,18.109181364102906,18.46495305200952,17.507528486108768,16.994617258843775,17.01722401845929,18.608577305336528,19.664577846842356,21.10624457448889,23.622890426065847,26.768402334006907,28.349917805182486,28.370303685492615,26.92919399189944,25.371809935446596,24.67516247461068,24.637798273418294,24.70808700050366,24.18298089342535,23.548294346931996,23.314874548716148,23.408697893376246,23.253626812381622,22.94316592371729,23.332002789877787,24.358892639247287,24.60499388880049,24.519235803693153,24.741228570423694,24.89013203971463,25.221382396990133,24.80332664817703,24.16174528117781,23.278556762305094,22.187232068158796,21.429112438723465,20.977650157226556,19.377545822371722,18.481213795745344,18.621478332905266,18.690346963382236,18.786398096724664,18.402504528616433,17.59602610480844,16.628755643215523,16.669117745668604,16.41918449255205,15.357375571706662,14.563005626652526,14.37323378850316,14.319966481681927,14.496663800768992,14.48110432656285,14.461627113630062,14.158316727851835,13.524575223035095,13.112920614318366,13.067591664890791,12.683096985644703,12.261277943386576,11.925022071316414,12.079671405902108,11.237833142440477,10.425329724356061,10.310706946779646,10.00449179633805,9.934271434226662,8.90909345722223,7.862851759258254,7.778222412993962,8.280319180240225,8.401866084393756,8.231459876773965,8.087368473690434,8.728710107882236,8.894030274519041,8.708267688635734,7.903716640045427,7.17720366322163,6.818890263463703,6.4248989647795085,6.404882803975019,6.898920795816694,6.6629587849022345,6.003880548745633,5.5682928585988325,5.3760246005357555,5.315261455781896,5.337670480524739,4.763838935295691,4.18974378627411,4.729986863119606,5.22535549254274,5.7883168572573025,5.900838531888524,6.110113261776152,5.239848344199956,4.404448465868406,3.8834753102332797,4.061669593818807,4.236554740966291,4.027103155465062,3.6681473826867195,2.9205687733108627,2.33169372722832,2.463112315301437,2.5310246890936328,2.851807269619798,2.9593658853697993,3.0528215886022827,2.479807008503114,2.707339815831104,2.773337923849841,2.7593750689031786,1.7462645150168152,2.093297204142366,2.240133251638783,2.0182304080608184,1.513911751369419,1.95428995131298,1.9471269015483266,1.894213350387842,2.632518398749562,2.703386784430006,2.1744173611565407,2.214780504949392
8.07218243602253,9.746562955654905,11.21487340018312,11.405190400675366,11.522309326570666,12.57997873718934,14.179732420556213,15.246682431821085,16.066636279467954,16.786652269102287,17.083520882325516,17.115884922026684,16.876392291275813,16.67192068066066,16.907567295763872,16.950582626670826,17.720737467453947,18.707113237981517,18.94850465542638,18.193156587268643,18.069012504127794,18.11957916031413,19.128099532692094,19.903273040626424,20.972884058298895,23.53079111700098,26.140502477665393,27.875030847501538,27.368729995617656,26.851918998014007,25.804658645805034,24.456102040695853,24.788121849241392,25.520083208167044,26.863470218071914,27.85573866365593,27.792808390755045,27.0413183257078,26.114151100399564,25.675778176961376,24.66863981931359,24.38747295762464,24.157442243997092,24.134216220623713,24.01707666737355,23.65051004253281,22.432608530727453,21.963827576487304,21.569924370295862,21.162685497426043,20.38222981149807,20.328629657321144,20.352898202828687,20.11757308874669,20.068743058763776,19.707455660564385,19.741468467899214,19.936976685846545,19.56034702292889,19.07649979488164,18.463105459453736,18.215643954125856,18.09648404726909,17.842514948318275,17.822970182494025,17.074565222742798,16.78394329948423,16.579778731340006,16.1766540591797,16.360750778681822,16.167216707563664,16.123931667706543,15.925056741003935,15.767669175262085,15.548748540059877,14.955515467835998,14.923157010579649,14.535207929823994,15.100080690736819,15.571618114460533,15.317905690913529,14.411640905983854,13.420706141570529,12.371674338386349,11.438854210094377,10.996444995113128,11.077616337096748,10.982723481744225,10.592321035551509,10.488760654898568,10.57922747044031,9.783890473154065,9.110472909286132,9.00452653948154,8.942623090800424,8.345214511913403,7.808925985754796,7.185037545230262,7.662156403112914,7.991679169440952,7.344768376559703,6.981307918109357,6.908447745271052,6.76976879610038,6.298919758283799,6.039713468013845,5.497795860558777,5.144706122157461,4.932690593020597,5.2269953609942865,5.587820033362073,5.073986279289773,4.739125126550229,4.810276012514464,4.659296009720161,4.358680814759452,3.82906060284538,3.7474998813603078,3.3926818823511495,3.0153431209430352,3.0259023997610943,3.3530150983851086,3.566536061162232,3.803454745340971,4.414912010660318,4.393715443704878,3.8571756772859285,3.414926330712881,3.4825911540048913,3.2748214812294534,2.6276723878362214,2.466210694085805,2.669389038373579,2.6380761876892747,2.162940247435624,2.4386600714401765,2.672043329935321,2.5090827935134214,2.1856331204620734,2.8424788757169925,2.961733621896188,2.5439063851419776,1.9408597370942573,1.3752698606295612,1.5725341017931735,2.16556645643031,1.946412569329076,1.4558875882485778,1.243626322111188,1.1531855006506788
7.823090182639535,7.397158170744057,7.08521576752932,6.650511249219423,6.829354525514778,8.227332755716038,9.61842464810537,10.546170572985176,11.590156953497381,12.092189367525723,12.288860973604596,12.531545933706642,12.398135866736254,12.647110043278252,13.885228928165022,14.380052124778235,14.421537527309699,14.679101966481811,14.713655403045841,14.186535611114358,14.245734651888569,14.338627938642245,15.207807363534709,16.185271217433336,16.394764548048414,16.713483218758714,17.16372870469968,17.49882115637408,17.32938005035742,17.21197841160033,17.0531374416398,16.93417334390618,17.68372599648411,18.26628201757907,18.79374639645504,19.086631312996875,18.92881538904044,18.215813601139654,17.43660917995144,17.3962765926568,17.62576533227046,17.87781084706095,18.610263500572582,19.01741242717054,18.454512725517933,18.179392560353087,18.091422355868964,17.998039514187838,17.485437674076845,17.192760617874644,17.5569525842252,17.269340092557474,16.805357288305974,16.689413702496864,17.013412874996778,17.076347455420954,17.150974414140542,17.149894394621104,17.357302895738197,17.220876912890958,17.030383555080004,16.26836645934557,16.089373435125285,16.122173668142665,16.100202240874307,15.978666575228157,15.286778180262813,15.526975458854508,15.639018909149435,15.727367951775198,15.348630514735492,15.439535318789698,15.615811246994555,15.908649732586191,15.643576721712042,14.7171986368212,13.923879222784416,13.504701127494723,13.506205775751367,13.224149002610439,12.468277140350741,11.883655701424534,11.27184714821344,10.624585293375398,10.307537844870692,9.63643719551681,9.56171025307862,9.692193164024475,9.797962753634462,8.894891896331272,7.792287870273729,7.032763568172231,6.338511419047895,6.080696088162184,6.698655990397544,7.114532936058911,7.048499690851607,6.743803519579033,6.204695702489634,5.6869641151664085,5.757656959054302,6.106918180049803,6.299082658112776,5.853898694350362,5.24166386977541,4.816741022763655,4.213496416073105,4.0530985769841665,3.7947972772712513,4.251531096415912,4.617735182073606,4.489948472979149,4.09846432545924,3.7079007131984016,3.6227643460170924,3.8620366440237537,3.819192646704036,3.5868699330263345,3.766952762071885,3.4527016601297436,3.8206726791992547,3.785035685241675,3.446118859235427,3.1718119570552137,2.920349194297634,2.9854692918448635,3.549016559668731,3.0310418424840613,2.7774121681640445,2.9390913689336298,2.8458934993269986,2.427827348195238,2.1468251757970274,2.223340972397488,2.163125056331574,2.7285797134863987,3.420175811500838,3.0710558147052804,2.414273731997512,2.094476430778739,2.39380894928492,1.8904129385464474,1.7790343801758377,2.140460918855977,2.1330184232880636,1.9503092469024181,2.267645415613191,2.1652112481528665,1.5619800109742121,1.1860354414311707
8.356661999902162,8.752714412720966,8.341331383049724,7.570426122635495,7.5357625485567725,8.140418681654456,8.58387318702205,9.605076601588909,10.518101924617415,11.301337468987729,12.459738330222986,14.23806039857059,17.00394983443507,18.998317036657156,19.75257767141407,19.537716006590003,18.875739909321354,18.3166700177226,17.30990813239189,16.349692215065488,15.246396942903385,14.471740806376447,14.220245859213643,14.888498397985208,15.117157612350265,14.978265336858671,15.180102184577127,14.597590119230937,14.382416650551447,14.066628017593727,14.281810827172878,15.064773386374478,15.540406020295348,16.25327716019389,17.109003080471528,17.81381361683548,17.602877862331056,17.2402182040661,16.526382195772474,16.50138002280432,16.290803114111654,15.675383292227304,15.533599606695637,16.21300553380122,15.88169629099535,15.502094283137726,15.635476536410211,15.860827481510482,16.332720392114904,17.010919079481813,17.0875038693991,17.26534774441176,17.353836223018348,17.459244542463694,17.698123266200035,17.34618027720513,17.3300296477056,16.860435170366127,16.24856777502752,16.035658675525774,15.315803443515833,14.519392278089775,14.223623617494848,13.950331527810535,13.509696966637064,12.696222525530343,12.800159505994879,13.08992268625611,12.940870817619441,12.61516536699333,12.435993671639498,12.166361289827492,12.133268554280258,12.181771422047941,11.8738544253697,11.949064411322553,11.999673536289867,11.217899940997576,10.341126169859763,9.99602377015206,9.75584132176681,9.32264243733293,9.141327025954832,9.071076665942252,8.625372519852956,8.177590612259047,8.298865566051951,8.212823018042407,7.7543475697342945,7.600636531247114,7.075008851344674,6.579935872517419,6.574383256188545,6.3727398262577895,6.550866873623109,6.759278502142625,6.626829101570282,6.408633304453883,6.758184753329439,6.626085161331274,6.325630045579475,5.506236510896206,5.229538002468107,5.408103585745347,5.537412852566148,5.538738497490174,5.388941607250139,5.017840782797765,4.797413082052159,4.521462228150218,4.525131678924389,4.393007155257442,4.462558269617335,4.218196351964744,3.8284377734303283,3.5923889216073186,3.3859762031243843,3.266501969031322,3.3766106711247508,3.3558773427296122,3.528657562440689,3.2810737197648634,2.6334309644031983,3.0612385817087686,3.377214954404045,3.0783870471349744,2.6408454834612947,2.1570718192716187,2.038746953007744,2.0077371075669905,2.0094167947862056,2.4411740649204243,2.8284486976669134,2.6008767638112484,2.41135119225795,2.1896356162269526,1.7161464937192952,1.7413521941395889,1.4053230937631394,1.0473908332057429,1.2934091210852516,1.2598191153089946,1.492079431871762,1.9417499652337027,2.186710252821144,1.997864416788197,1.8282308793458848,1.1958832933820251,1.3749414797636672,0.8441700404792462
6.046614766600228,5.501686897632735,5.541984534543143,5.818237155045644,6.3063755586941745,7.307981107224049,8.839669915305906,10.388145169362165,12.166649624684602,12.287452707281522,12.774471047777872,15.361391641348442,17.94394219612112,18.63453593237752,18.985511126383482,18.56950610907834,17.641275802499344,15.918896046396815,14.705351667463454,14.020788290299018,14.245387235694093,14.459639065676248,15.501886273752511,16.396368041543763,16.27575674222086,14.745549557662951,13.88536624954075,14.389609037814195,15.84166740062735,17.154568991251118,17.979367643344393,18.919532509448626,18.907473901958532,17.497353078201012,16.59486966245943,16.360740498956144,16.19979787422317,15.85082474136709,15.371513611642209,15.917643568582957,16.505966969444543,16.28831348652883,15.761854460968419,15.106387549942566,14.542885063038923,14.369326929307034,13.982035683991748,13.80682107050953,13.713946321938122,13.680136820574496,13.883099919565355,14.192854566988437,14.472341808916338,14.83802713671775,14.45441837208619,13.854521655541587,13.845173170682198,13.93344043747258,13.614514601417618,13.711994474866922,12.961000360680758,12.007702366939311,11.333162101768194,11.493179147665199,11.961365170314213,11.926010849750373,11.29047868556083,10.888179403046031,10.78155151718877,10.979170650330616,10.890678768683017,11.221690911475863,11.087588740181559,10.908543978435068,10.965634009511641,10.716477264582656,10.392916334887753,10.341239834072002,9.841112502332138,9.591038195493208,9.11834116348375,8.945631223099362,8.665844737467463,8.519587257969226,8.583240482728623,8.134635151949233,7.5799413436856256,6.988256298395018,6.586136789175216,6.372990747089386,5.86373913133702,5.502252453197866,5.709964756311121,6.143351180376177,6.030769059559668,5.374837105425884,5.118842319132347,4.650614558639738,4.362667653989977,4.382559256595144,4.459813858212573,4.526373734477352,4.352753685622784,4.017964357714431,3.855549618381395,3.863468758836549,4.075072199908926,4.6548425130990845,4.795025281177473,4.210682181280134,4.08837166711104,4.050949085458732,3.8023590774020195,3.647601913864696,3.285516081230249,3.386906510131045,3.392620745992535,3.583892522181527,3.0830107460282603,2.512069199550831,2.70507100282563,3.066437248845936,2.873743332648875,2.9726933900047103,2.411766473102898,1.743191993004125,2.0211035453827297,1.7097740004191189,1.8106222287015903,2.3327111996273553,2.092433803225792,2.1145297537075143,2.0426298791537962,1.7292264227389487,1.9586177198809158,1.8240992704463483,1.6577642454946833,1.3619794413239377,1.28098308346008,1.5633401978261363,1.4275261425923356,1.4635343866762975,1.67126171190649,1.5573016387244842,1.3321915719268975,1.212161650863008,1.6686551096766593,1.5719988277397794,1.3661780796105034,1.1998549192877779
